modifieddate,nombre,sinopsis,emision,fechasalida,image,categoria__nombre,genero__nombre,cantidadepisodios,promedio_puntuaciones_imdb,linkimdb
2024-07-07,[Oshi No Ko],A doctor and his recently-deceased patient are reborn as twins to a famous Japanese musical idol and navigate the highs and lows of the Japanese entertainment industry as they grow up together through their lives.,False,2023-04-01,portada/2023/10/13/Oshi_No_Ko.jpg,Anime,Seinen,11,8.3,https://www.imdb.com/title/tt21030032/
2024-07-07,[Oshi No Ko],A doctor and his recently-deceased patient are reborn as twins to a famous Japanese musical idol and navigate the highs and lows of the Japanese entertainment industry as they grow up together through their lives.,False,2023-04-01,portada/2023/10/13/Oshi_No_Ko.jpg,Anime,Music,11,8.3,https://www.imdb.com/title/tt21030032/
2024-07-07,[Oshi No Ko],A doctor and his recently-deceased patient are reborn as twins to a famous Japanese musical idol and navigate the highs and lows of the Japanese entertainment industry as they grow up together through their lives.,False,2023-04-01,portada/2023/10/13/Oshi_No_Ko.jpg,Anime,Drama,11,8.3,https://www.imdb.com/title/tt21030032/
2024-07-07,100-man no Inochi no Ue ni Ore wa Tatteiru,"Yusuke Yotsuya is transported to an alternative game-like world. He becomes a third player and sets out on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there before.",False,2020-10-01,portada/2022/01/11/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_MID.jpg,Anime,Action,24,6.4,https://www.imdb.com/title/tt12706854/
2024-07-07,100-man no Inochi no Ue ni Ore wa Tatteiru,"Yusuke Yotsuya is transported to an alternative game-like world. He becomes a third player and sets out on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there before.",False,2020-10-01,portada/2022/01/11/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_MID.jpg,Anime,Drama,24,6.4,https://www.imdb.com/title/tt12706854/
2024-07-07,100-man no Inochi no Ue ni Ore wa Tatteiru,"Yusuke Yotsuya is transported to an alternative game-like world. He becomes a third player and sets out on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there before.",False,2020-10-01,portada/2022/01/11/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_MID.jpg,Anime,Shounen,24,6.4,https://www.imdb.com/title/tt12706854/
2024-07-07,100-man no Inochi no Ue ni Ore wa Tatteiru,"Yusuke Yotsuya is transported to an alternative game-like world. He becomes a third player and sets out on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there before.",False,2020-10-01,portada/2022/01/11/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_MID.jpg,Anime,Game,24,6.4,https://www.imdb.com/title/tt12706854/
2024-07-07,100-man no Inochi no Ue ni Ore wa Tatteiru,"Yusuke Yotsuya is transported to an alternative game-like world. He becomes a third player and sets out on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there before.",False,2020-10-01,portada/2022/01/11/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_MID.jpg,Anime,Fantasy,24,6.4,https://www.imdb.com/title/tt12706854/
2024-07-07,11 Eyes,"11 eyes follows the childhood friendship of Satsuki Kakeru and Minase Yuka, who grew up together living ordinary lives - until one unexpected day where they are both transported to a different world.",False,2009-10-01,portada/2022/01/11/11eyes_MID.jpg,Anime,Supernatural,12,5.7,https://www.imdb.com/title/tt1515976/
2024-07-07,11 Eyes,"11 eyes follows the childhood friendship of Satsuki Kakeru and Minase Yuka, who grew up together living ordinary lives - until one unexpected day where they are both transported to a different world.",False,2009-10-01,portada/2022/01/11/11eyes_MID.jpg,Anime,Super powers,12,5.7,https://www.imdb.com/title/tt1515976/
2024-07-07,11 Eyes,"11 eyes follows the childhood friendship of Satsuki Kakeru and Minase Yuka, who grew up together living ordinary lives - until one unexpected day where they are both transported to a different world.",False,2009-10-01,portada/2022/01/11/11eyes_MID.jpg,Anime,Action,12,5.7,https://www.imdb.com/title/tt1515976/
2024-07-07,11 Eyes,"11 eyes follows the childhood friendship of Satsuki Kakeru and Minase Yuka, who grew up together living ordinary lives - until one unexpected day where they are both transported to a different world.",False,2009-10-01,portada/2022/01/11/11eyes_MID.jpg,Anime,Ecchi,12,5.7,https://www.imdb.com/title/tt1515976/
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Drama,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Terror,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Adventure,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Mystery,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Science Fiction,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Action,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,7 Seeds,"In the immediate future, a giant meteorite has collided with earth. All living organisms, including mankind, have been wiped off the face of the planet.",False,2019-06-01,portada/2022/01/11/7_Seeds_MID.jpg,Anime,Shoujo,24,6.3,https://www.imdb.com/title/tt9348718
2024-07-07,Aa! Megami-sama,"Morisato Keiichi has a happy daily life, albeit unusual, which is rather unsurprising when you consider his household is home for four goddesses - the sisters Belldandy, Urd and Skuld, and their friendly rival Peorth. Belldandy, Urd and Peorth are having tea together so that thei... ",False,2005-01-01,portada/2022/01/11/Aa_megami-sama_MID.jpg,Anime,Seinen,50,7.5,https://www.imdb.com/title/tt1158219/
2024-07-07,Aa! Megami-sama,"Morisato Keiichi has a happy daily life, albeit unusual, which is rather unsurprising when you consider his household is home for four goddesses - the sisters Belldandy, Urd and Skuld, and their friendly rival Peorth. Belldandy, Urd and Peorth are having tea together so that thei... ",False,2005-01-01,portada/2022/01/11/Aa_megami-sama_MID.jpg,Anime,Supernatural,50,7.5,https://www.imdb.com/title/tt1158219/
2024-07-07,Aa! Megami-sama,"Morisato Keiichi has a happy daily life, albeit unusual, which is rather unsurprising when you consider his household is home for four goddesses - the sisters Belldandy, Urd and Skuld, and their friendly rival Peorth. Belldandy, Urd and Peorth are having tea together so that thei... ",False,2005-01-01,portada/2022/01/11/Aa_megami-sama_MID.jpg,Anime,Comedy,50,7.5,https://www.imdb.com/title/tt1158219/
2024-07-07,Aa! Megami-sama,"Morisato Keiichi has a happy daily life, albeit unusual, which is rather unsurprising when you consider his household is home for four goddesses - the sisters Belldandy, Urd and Skuld, and their friendly rival Peorth. Belldandy, Urd and Peorth are having tea together so that thei... ",False,2005-01-01,portada/2022/01/11/Aa_megami-sama_MID.jpg,Anime,Magic,50,7.5,https://www.imdb.com/title/tt1158219/
2024-07-07,Aa! Megami-sama,"Morisato Keiichi has a happy daily life, albeit unusual, which is rather unsurprising when you consider his household is home for four goddesses - the sisters Belldandy, Urd and Skuld, and their friendly rival Peorth. Belldandy, Urd and Peorth are having tea together so that thei... ",False,2005-01-01,portada/2022/01/11/Aa_megami-sama_MID.jpg,Anime,Romance,50,7.5,https://www.imdb.com/title/tt1158219/
2024-07-07,Abenobashi Maho Shotengai,"Two kids whose families own businesses in a shopping arcade that's scheduled to shut down are thrown into a series of dimensions, each one a parody of some form of anime or video game, and try to find their way home.",False,2002-04-01,portada/2022/01/11/Abenobashi_Maho_Shotengai_MID.jpg,Anime,Ecchi,13,7.3,https://www.imdb.com/title/tt0398412/
2024-07-07,Abenobashi Maho Shotengai,"Two kids whose families own businesses in a shopping arcade that's scheduled to shut down are thrown into a series of dimensions, each one a parody of some form of anime or video game, and try to find their way home.",False,2002-04-01,portada/2022/01/11/Abenobashi_Maho_Shotengai_MID.jpg,Anime,Parody,13,7.3,https://www.imdb.com/title/tt0398412/
2024-07-07,Abenobashi Maho Shotengai,"Two kids whose families own businesses in a shopping arcade that's scheduled to shut down are thrown into a series of dimensions, each one a parody of some form of anime or video game, and try to find their way home.",False,2002-04-01,portada/2022/01/11/Abenobashi_Maho_Shotengai_MID.jpg,Anime,Fantasy,13,7.3,https://www.imdb.com/title/tt0398412/
2024-07-07,Abenobashi Maho Shotengai,"Two kids whose families own businesses in a shopping arcade that's scheduled to shut down are thrown into a series of dimensions, each one a parody of some form of anime or video game, and try to find their way home.",False,2002-04-01,portada/2022/01/11/Abenobashi_Maho_Shotengai_MID.jpg,Anime,Comedy,13,7.3,https://www.imdb.com/title/tt0398412/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,Romance,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,School,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,Action,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,Science Fiction,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,Shounen,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Accel World,Haruyuki is an overweight kid and at bottom of food chain at his middle school. Within sci-fi setting of real world he often seeks refuge in a virtual one.,False,2012-03-01,portada/2022/01/11/Accel_World_MID.jpg,Anime,Game,26,7.0,https://www.imdb.com/title/tt2339875/
2024-07-07,Adachi to Shimamura,"Adachi and Shimamura become friends, but soon new feelings blossom. They travel the sea of emotions as they learn each other's feelings.",False,2020-10-01,portada/2022/01/11/Adachi_to_Shimamura_MID.jpg,Anime,School,12,7.0,https://www.imdb.com/title/tt12728882/
2024-07-07,Adachi to Shimamura,"Adachi and Shimamura become friends, but soon new feelings blossom. They travel the sea of emotions as they learn each other's feelings.",False,2020-10-01,portada/2022/01/11/Adachi_to_Shimamura_MID.jpg,Anime,Shoujo,12,7.0,https://www.imdb.com/title/tt12728882/
2024-07-07,Adachi to Shimamura,"Adachi and Shimamura become friends, but soon new feelings blossom. They travel the sea of emotions as they learn each other's feelings.",False,2020-10-01,portada/2022/01/11/Adachi_to_Shimamura_MID.jpg,Anime,Life stories,12,7.0,https://www.imdb.com/title/tt12728882/
2024-07-07,Adachi to Shimamura,"Adachi and Shimamura become friends, but soon new feelings blossom. They travel the sea of emotions as they learn each other's feelings.",False,2020-10-01,portada/2022/01/11/Adachi_to_Shimamura_MID.jpg,Anime,Romance,12,7.0,https://www.imdb.com/title/tt12728882/
2024-07-07,Afro Samurai,A Black samurai goes on a mission to avenge the wrongful death of his father in a futuristic feudal Japan.,False,2007-01-04,portada/2023/05/10/Afro_Samurai_MID.jpg,Anime,Action,5,7.6,https://www.imdb.com/title/tt0465316/
2024-07-07,Afro Samurai,A Black samurai goes on a mission to avenge the wrongful death of his father in a futuristic feudal Japan.,False,2007-01-04,portada/2023/05/10/Afro_Samurai_MID.jpg,Anime,Samurai,5,7.6,https://www.imdb.com/title/tt0465316/
2024-07-07,Agent Aika,"Aika Sumeragi, a salvager for hire who gets caught up in a plot for world domination. It is well known for its copious amounts of fan service, specifically the camera angles on panties of the many female characters that populate the show.",False,1997-03-01,portada/2022/01/11/Agent_Aika_MID.jpg,Anime,Ecchi,14,5.9,https://www.imdb.com/title/tt0270758/
2024-07-07,Agent Aika,"Aika Sumeragi, a salvager for hire who gets caught up in a plot for world domination. It is well known for its copious amounts of fan service, specifically the camera angles on panties of the many female characters that populate the show.",False,1997-03-01,portada/2022/01/11/Agent_Aika_MID.jpg,Anime,Comedy,14,5.9,https://www.imdb.com/title/tt0270758/
2024-07-07,Agent Aika,"Aika Sumeragi, a salvager for hire who gets caught up in a plot for world domination. It is well known for its copious amounts of fan service, specifically the camera angles on panties of the many female characters that populate the show.",False,1997-03-01,portada/2022/01/11/Agent_Aika_MID.jpg,Anime,Adventure,14,5.9,https://www.imdb.com/title/tt0270758/
2024-07-07,Agent Aika,"Aika Sumeragi, a salvager for hire who gets caught up in a plot for world domination. It is well known for its copious amounts of fan service, specifically the camera angles on panties of the many female characters that populate the show.",False,1997-03-01,portada/2022/01/11/Agent_Aika_MID.jpg,Anime,Science Fiction,14,5.9,https://www.imdb.com/title/tt0270758/
2024-07-07,Agent Aika,"Aika Sumeragi, a salvager for hire who gets caught up in a plot for world domination. It is well known for its copious amounts of fan service, specifically the camera angles on panties of the many female characters that populate the show.",False,1997-03-01,portada/2022/01/11/Agent_Aika_MID.jpg,Anime,Action,14,5.9,https://www.imdb.com/title/tt0270758/
2024-07-07,Aho Girl,The adventures of an idiot girl and her long-suffering friends.,False,2017-06-01,portada/2022/01/11/Aho_Girl_MID.png,Anime,Romance,12,6.6,https://www.imdb.com/title/tt7136968/
2024-07-07,Aho Girl,The adventures of an idiot girl and her long-suffering friends.,False,2017-06-01,portada/2022/01/11/Aho_Girl_MID.png,Anime,School,12,6.6,https://www.imdb.com/title/tt7136968/
2024-07-07,Aho Girl,The adventures of an idiot girl and her long-suffering friends.,False,2017-06-01,portada/2022/01/11/Aho_Girl_MID.png,Anime,Comedy,12,6.6,https://www.imdb.com/title/tt7136968/
2024-07-07,AI no Idenshi,"A doctor who treats robot and humanoid problems takes place in the near future when humanoids with AI account for 10% of the population. Hikaru Sudô, also known as Moggadeet, secretly takes on illegal medical procedures.",False,2023-07-01,portada/2023/10/15/AI_no_Idenshi.jpeg,Anime,Psychologic,12,6.0,https://www.imdb.com/title/tt28038239/
2024-07-07,AI no Idenshi,"A doctor who treats robot and humanoid problems takes place in the near future when humanoids with AI account for 10% of the population. Hikaru Sudô, also known as Moggadeet, secretly takes on illegal medical procedures.",False,2023-07-01,portada/2023/10/15/AI_no_Idenshi.jpeg,Anime,Drama,12,6.0,https://www.imdb.com/title/tt28038239/
2024-07-07,AI no Idenshi,"A doctor who treats robot and humanoid problems takes place in the near future when humanoids with AI account for 10% of the population. Hikaru Sudô, also known as Moggadeet, secretly takes on illegal medical procedures.",False,2023-07-01,portada/2023/10/15/AI_no_Idenshi.jpeg,Anime,Science Fiction,12,6.0,https://www.imdb.com/title/tt28038239/
2024-07-07,AI no Idenshi,"A doctor who treats robot and humanoid problems takes place in the near future when humanoids with AI account for 10% of the population. Hikaru Sudô, also known as Moggadeet, secretly takes on illegal medical procedures.",False,2023-07-01,portada/2023/10/15/AI_no_Idenshi.jpeg,Anime,Suspense,12,6.0,https://www.imdb.com/title/tt28038239/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Fantasy,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Comedy,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Sports,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Science Fiction,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Ecchi,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Shounen,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Gear,"A couple of orphans form a gang called Storm Riders and try to become top dogs in the competitive world of professional and street sport that involves Air Treks, futuristic motorized rollerblades that can achieve super speed.",False,2006-04-01,portada/2022/01/11/Air_Gear_MID.jpg,Anime,Action,25,7.0,https://www.imdb.com/title/tt0953916/
2024-07-07,Air Master,"""Maki Aikawa is tall, with a nice model-like figure, but is also quiet and looks like an ordinary high school girl. However, her unique life style includes being a street fighter within the dark alleyways and back streets of Tokyo. To date, she remains undefeated against both men... ",False,2003-04-01,portada/2022/01/11/Air_Master_MID.jpg,Anime,Action,27,6.8,https://www.imdb.com/title/tt0463281/
2024-07-07,Air Master,"""Maki Aikawa is tall, with a nice model-like figure, but is also quiet and looks like an ordinary high school girl. However, her unique life style includes being a street fighter within the dark alleyways and back streets of Tokyo. To date, she remains undefeated against both men... ",False,2003-04-01,portada/2022/01/11/Air_Master_MID.jpg,Anime,Martial Arts,27,6.8,https://www.imdb.com/title/tt0463281/
2024-07-07,Air Master,"""Maki Aikawa is tall, with a nice model-like figure, but is also quiet and looks like an ordinary high school girl. However, her unique life style includes being a street fighter within the dark alleyways and back streets of Tokyo. To date, she remains undefeated against both men... ",False,2003-04-01,portada/2022/01/11/Air_Master_MID.jpg,Anime,Seinen,27,6.8,https://www.imdb.com/title/tt0463281/
2024-07-07,Air Master,"""Maki Aikawa is tall, with a nice model-like figure, but is also quiet and looks like an ordinary high school girl. However, her unique life style includes being a street fighter within the dark alleyways and back streets of Tokyo. To date, she remains undefeated against both men... ",False,2003-04-01,portada/2022/01/11/Air_Master_MID.jpg,Anime,Comedy,27,6.8,https://www.imdb.com/title/tt0463281/
2024-07-07,Ajin,"A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.",False,2016-01-01,portada/2022/01/11/Ajin_MID.jpg,Anime,Terror,26,7.6,https://www.imdb.com/title/tt5537534/
2024-07-07,Ajin,"A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.",False,2016-01-01,portada/2022/01/11/Ajin_MID.jpg,Anime,Adventure,26,7.6,https://www.imdb.com/title/tt5537534/
2024-07-07,Ajin,"A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.",False,2016-01-01,portada/2022/01/11/Ajin_MID.jpg,Anime,Mystery,26,7.6,https://www.imdb.com/title/tt5537534/
2024-07-07,Ajin,"A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.",False,2016-01-01,portada/2022/01/11/Ajin_MID.jpg,Anime,Supernatural,26,7.6,https://www.imdb.com/title/tt5537534/
2024-07-07,Ajin,"A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.",False,2016-01-01,portada/2022/01/11/Ajin_MID.jpg,Anime,Seinen,26,7.6,https://www.imdb.com/title/tt5537534/
2024-07-07,Akagami no Shirayuki-hime,"Although her name means 'white as snow', Shirayuki is a cheerful red-haired girl who lives in the town of Tanbarun and works diligently as an apothecary in her herbal shop.",False,2015-07-01,portada/2022/01/11/Akagami_no_Shirayuki-hime_MID.jpg,Anime,Shoujo,24,7.6,https://www.imdb.com/title/tt4542568/
2024-07-07,Akagami no Shirayuki-hime,"Although her name means 'white as snow', Shirayuki is a cheerful red-haired girl who lives in the town of Tanbarun and works diligently as an apothecary in her herbal shop.",False,2015-07-01,portada/2022/01/11/Akagami_no_Shirayuki-hime_MID.jpg,Anime,Drama,24,7.6,https://www.imdb.com/title/tt4542568/
2024-07-07,Akagami no Shirayuki-hime,"Although her name means 'white as snow', Shirayuki is a cheerful red-haired girl who lives in the town of Tanbarun and works diligently as an apothecary in her herbal shop.",False,2015-07-01,portada/2022/01/11/Akagami_no_Shirayuki-hime_MID.jpg,Anime,Historical,24,7.6,https://www.imdb.com/title/tt4542568/
2024-07-07,Akagami no Shirayuki-hime,"Although her name means 'white as snow', Shirayuki is a cheerful red-haired girl who lives in the town of Tanbarun and works diligently as an apothecary in her herbal shop.",False,2015-07-01,portada/2022/01/11/Akagami_no_Shirayuki-hime_MID.jpg,Anime,Romance,24,7.6,https://www.imdb.com/title/tt4542568/
2024-07-07,Akagami no Shirayuki-hime,"Although her name means 'white as snow', Shirayuki is a cheerful red-haired girl who lives in the town of Tanbarun and works diligently as an apothecary in her herbal shop.",False,2015-07-01,portada/2022/01/11/Akagami_no_Shirayuki-hime_MID.jpg,Anime,Fantasy,24,7.6,https://www.imdb.com/title/tt4542568/
2024-07-07,Akame ga Kill!,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,False,2014-07-01,portada/2022/01/11/Akame_ga_Kill_MID.jpg,Anime,Adventure,24,7.8,https://www.imdb.com/title/tt3742982/
2024-07-07,Akame ga Kill!,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,False,2014-07-01,portada/2022/01/11/Akame_ga_Kill_MID.jpg,Anime,Drama,24,7.8,https://www.imdb.com/title/tt3742982/
2024-07-07,Akame ga Kill!,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,False,2014-07-01,portada/2022/01/11/Akame_ga_Kill_MID.jpg,Anime,Shounen,24,7.8,https://www.imdb.com/title/tt3742982/
2024-07-07,Akame ga Kill!,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,False,2014-07-01,portada/2022/01/11/Akame_ga_Kill_MID.jpg,Anime,Action,24,7.8,https://www.imdb.com/title/tt3742982/
2024-07-07,Akame ga Kill!,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,False,2014-07-01,portada/2022/01/11/Akame_ga_Kill_MID.jpg,Anime,Fantasy,24,7.8,https://www.imdb.com/title/tt3742982/
2024-07-07,Akane-Iro ni Somaru Saka,"Juni'ichi Nagase is a high school sophomore who saves new student Yuuhi from harassment, only to find out that she is to be his future wife!",False,2008-10-01,portada/2022/01/11/Akane-Iro_ni_Somaru_Saka_MID.png,Anime,Comedy,12,5.7,https://www.imdb.com/title/tt1258215/
2024-07-07,Akane-Iro ni Somaru Saka,"Juni'ichi Nagase is a high school sophomore who saves new student Yuuhi from harassment, only to find out that she is to be his future wife!",False,2008-10-01,portada/2022/01/11/Akane-Iro_ni_Somaru_Saka_MID.png,Anime,Harem,12,5.7,https://www.imdb.com/title/tt1258215/
2024-07-07,Akane-Iro ni Somaru Saka,"Juni'ichi Nagase is a high school sophomore who saves new student Yuuhi from harassment, only to find out that she is to be his future wife!",False,2008-10-01,portada/2022/01/11/Akane-Iro_ni_Somaru_Saka_MID.png,Anime,School,12,5.7,https://www.imdb.com/title/tt1258215/
2024-07-07,Akane-Iro ni Somaru Saka,"Juni'ichi Nagase is a high school sophomore who saves new student Yuuhi from harassment, only to find out that she is to be his future wife!",False,2008-10-01,portada/2022/01/11/Akane-Iro_ni_Somaru_Saka_MID.png,Anime,Romance,12,5.7,https://www.imdb.com/title/tt1258215/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Fantasy,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Action,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Adventure,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Shoujo,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Romance,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akatsuki no Yona,"After being betrayed and run out of her home, the red-haired Princess Yona searches for four legendary dragons to take back her stolen kingdom.",False,2014-04-01,portada/2022/01/11/Akatsuki_no_Yona_MID.png,Anime,Comedy,25,8.0,https://www.imdb.com/title/tt3957196/
2024-07-07,Akiba Maid Sensou,"Akihabara is the center of the universe for the coolest hobbies and quirkiest amusements. In the spring of 1999, bright-eyed Nagomi Wahira moves there with dreams of joining a maid café. She quickly dons an apron at café Ton Tokoton, AKA the Pig Hut. But adjusting to life in bust... ",False,2022-10-06,portada/2023/05/10/Akiba_Maid_Sensou_MID.jpg,Anime,Comedy,12,7.3,https://www.imdb.com/title/tt21929358/
2024-07-07,Akiba Maid Sensou,"Akihabara is the center of the universe for the coolest hobbies and quirkiest amusements. In the spring of 1999, bright-eyed Nagomi Wahira moves there with dreams of joining a maid café. She quickly dons an apron at café Ton Tokoton, AKA the Pig Hut. But adjusting to life in bust... ",False,2022-10-06,portada/2023/05/10/Akiba_Maid_Sensou_MID.jpg,Anime,Action,12,7.3,https://www.imdb.com/title/tt21929358/
2024-07-07,Akudama Drive,"Long ago, a war broke out in Japan that pitted Kantou against Kansai and divided the country. Kansai became dependent on Kantou, but slowly the police and government began losing control of Kansai to criminals known as Akudama.",False,2020-10-01,portada/2022/01/11/Akudama_Drive_MID.jpg,Anime,Action,12,7.3,https://www.imdb.com/title/tt12331342/
